Scan Time,Symbol,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-17 22:16:31,NSE:TORNTPHARM,4900.0,62.68,61.07,1.61,2026-08-17 22:00,53.55,38.58,14.97,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.68 > 50, but Hourly RSI has not touched 30 (current 53.55)"
2026-08-17 22:16:32,NSE:TVSMOTOR,4385.9,68.65,67.22,1.43,2026-08-17 22:00,57.09,39.14,17.95,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.65 > 50, but Hourly RSI has not touched 30 (current 57.09)"
2026-08-17 22:16:34,NSE:UCOBANK,26.11,45.89,45.14,0.75,2026-08-17 22:00,49.48,42.54,6.95,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 45.89 <= 50
2026-08-17 22:16:35,NSE:UNIMECH,1511.3,74.93,76.02,-1.1,2026-08-17 22:00,67.66,74.28,-6.63,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.93 > 50, but Hourly RSI has not touched 30 (current 67.66)"
2026-08-17 22:16:37,NSE:UNIONBANK,188.9,63.02,62.19,0.84,2026-08-17 22:00,61.7,56.67,5.03,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.02 > 50, but Hourly RSI has not touched 30 (current 61.70)"
2026-08-17 22:16:39,NSE:UNOMINDA,1269.9,60.79,58.5,2.29,2026-08-17 22:00,64.63,41.61,23.02,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.79 > 50, but Hourly RSI has not touched 30 (current 64.63)"
2026-08-17 22:16:40,NSE:VIJAYA,1506.6,71.12,69.58,1.53,2026-08-17 22:00,62.27,50.58,11.69,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.12 > 50, but Hourly RSI has not touched 30 (current 62.27)"
2026-08-17 22:16:41,NSE:WELCORP,1882.0,88.61,88.47,0.14,2026-08-17 22:00,58.99,50.79,8.2,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 88.61 > 50, but Hourly RSI has not touched 30 (current 58.99)"
2026-08-17 22:16:43,NSE:WOCKPHARMA,1898.8,58.71,60.66,-1.96,2026-08-17 22:00,43.4,53.17,-9.77,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.71 > 50, but Hourly RSI has not touched 30 (current 43.40)"
2026-08-17 22:16:44,NSE:ZENTEC,1864.5,59.22,58.95,0.27,2026-08-17 22:00,66.92,64.19,2.72,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 59.22 > 50, but Hourly RSI has not touched 30 (current 66.92)"
2026-08-17 22:16:45,NSE:ZYDUSLIFE,1131.5,64.59,65.38,-0.79,2026-08-17 22:00,34.08,35.75,-1.67,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.59 > 50, but Hourly RSI has not touched 30 (current 34.08)"
2026-08-17 23:14:48,NSE:LGEINDIA,1667.6,56.06,60.65,-4.6,2026-08-17 23:00,59.07,88.34,-29.26,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 56.06 > 50, but Hourly RSI has not touched 30 (current 59.07)"
2026-08-17 23:14:50,NSE:ASTRAL,1538.3,53.26,54.81,-1.55,2026-08-17 23:00,56.04,66.6,-10.57,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 53.26 > 50, but Hourly RSI has not touched 30 (current 56.04)"
2026-08-17 23:14:51,NSE:FINCABLES,1320.85,68.92,65.92,3.01,2026-08-17 23:00,76.01,62.89,13.13,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.92 > 50, but Hourly RSI has not touched 30 (current 76.01)"
2026-08-17 23:14:52,NSE:GODREJAGRO,597.0,53.82,50.07,3.75,2026-08-17 23:00,81.81,72.7,9.11,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 53.82 > 50, but Hourly RSI has not touched 30 (current 81.81)"
2026-08-17 23:14:53,NSE:HAPPSTMNDS,426.8,58.99,57.5,1.49,2026-08-17 23:00,73.61,69.45,4.17,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.99 > 50, but Hourly RSI has not touched 30 (current 73.61)"
2026-08-17 23:14:55,NSE:NAZARA,350.1,69.74,72.74,-3.0,2026-08-17 23:00,40.04,53.02,-12.98,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 69.74 > 50, but Hourly RSI has not touched 30 (current 40.04)"
2026-08-17 23:14:57,NSE:OFSS,11789.0,67.53,68.0,-0.47,2026-08-17 23:00,59.16,62.44,-3.28,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.53 > 50, but Hourly RSI has not touched 30 (current 59.16)"
2026-08-17 23:14:58,NSE:REDINGTON,332.8,64.61,64.98,-0.37,2026-08-17 23:00,29.45,31.43,-1.99,NO,,,,,,,15m logic removed,SETUP,🔥 SETUP,Weekly RSI 64.61 > 50 + Hourly RSI touched 30 + 15m Close > Previous 15m High
2026-08-17 23:14:59,NSE:AARTIIND,526.7,63.99,66.18,-2.2,2026-08-17 23:00,51.88,58.98,-7.1,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.99 > 50, but Hourly RSI has not touched 30 (current 51.88)"
2026-08-17 23:15:00,NSE:ABB,7660.0,63.53,63.4,0.13,2026-08-17 23:00,47.19,45.35,1.84,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.53 > 50, but Hourly RSI has not touched 30 (current 47.19)"
2026-08-17 23:15:02,NSE:ACMESOLAR,364.9,62.3,65.76,-3.46,2026-08-17 23:00,35.71,49.08,-13.37,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.30 > 50, but Hourly RSI has not touched 30 (current 35.71)"
2026-08-17 23:15:03,NSE:ADANIENSOL,1589.1,63.55,66.1,-2.54,2026-08-17 23:00,43.87,56.34,-12.48,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.55 > 50, but Hourly RSI has not touched 30 (current 43.87)"
2026-08-17 23:15:04,NSE:AEGISLOG,1287.2,67.56,66.7,0.86,2026-08-17 23:00,53.54,40.29,13.25,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.56 > 50, but Hourly RSI has not touched 30 (current 53.54)"
2026-08-17 23:15:05,NSE:AJANTPHARM,3718.2,75.37,74.36,1.01,2026-08-17 23:00,78.66,75.0,3.67,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.37 > 50, but Hourly RSI has not touched 30 (current 78.66)"
2026-08-17 23:15:07,NSE:AKUMS,744.0,72.27,70.82,1.45,2026-08-17 23:00,55.1,37.07,18.03,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.27 > 50, but Hourly RSI has not touched 30 (current 55.10)"
2026-08-17 23:15:08,NSE:ALIVUS,1394.4,78.73,78.41,0.32,2026-08-17 23:00,62.9,63.23,-0.33,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 78.73 > 50, but Hourly RSI has not touched 30 (current 62.90)"
2026-08-17 23:15:09,NSE:ANANDRATHI,2176.0,74.99,74.94,0.05,2026-08-17 23:00,53.08,50.58,2.5,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.99 > 50, but Hourly RSI has not touched 30 (current 53.08)"
2026-08-17 23:15:10,NSE:APARINDS,16524.0,70.1,71.5,-1.4,2026-08-17 23:00,39.46,43.5,-4.03,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 70.10 > 50, but Hourly RSI has not touched 30 (current 39.46)"
2026-08-17 23:15:12,NSE:ASHOKLEY,177.1,56.58,54.11,2.47,2026-08-17 23:00,52.73,34.46,18.27,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 56.58 > 50, but Hourly RSI has not touched 30 (current 52.73)"
2026-08-17 23:15:13,NSE:ASTERDM,819.75,60.15,60.6,-0.45,2026-08-17 23:00,35.32,38.99,-3.67,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.15 > 50, but Hourly RSI has not touched 30 (current 35.32)"
2026-08-17 23:15:14,NSE:ASTRAMICRO,1707.1,65.28,67.72,-2.44,2026-08-17 23:00,44.16,56.94,-12.78,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 65.28 > 50, but Hourly RSI has not touched 30 (current 44.16)"
2026-08-17 23:15:15,NSE:ATHERENERG,1485.2,78.12,80.74,-2.61,2026-08-17 23:00,37.19,49.75,-12.56,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 78.12 > 50, but Hourly RSI has not touched 30 (current 37.19)"
2026-08-17 23:15:17,NSE:AUROPHARMA,1627.2,67.42,67.08,0.33,2026-08-17 23:00,40.06,36.13,3.93,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.42 > 50, but Hourly RSI has not touched 30 (current 40.06)"
2026-08-17 23:15:18,NSE:BAJAJ-AUTO,11663.0,71.28,72.09,-0.81,2026-08-17 23:00,45.79,50.25,-4.46,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.28 > 50, but Hourly RSI has not touched 30 (current 45.79)"
2026-08-17 23:15:19,NSE:BALRAMCHIN,655.75,73.94,70.01,3.93,2026-08-17 23:00,71.81,52.97,18.84,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.94 > 50, but Hourly RSI has not touched 30 (current 71.81)"
2026-08-17 23:15:21,NSE:BANKBARODA,246.55,40.9,41.63,-0.73,2026-08-17 23:00,39.81,47.79,-7.98,NO,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 40.90 <= 50
2026-08-17 23:15:23,NSE:BANKINDIA,143.75,49.74,50.15,-0.41,2026-08-17 23:00,48.68,51.31,-2.63,NO,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 49.74 <= 50
2026-08-17 23:15:25,NSE:BDL,1380.0,53.27,54.59,-1.31,2026-08-17 23:00,61.48,71.62,-10.14,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 53.27 > 50, but Hourly RSI has not touched 30 (current 61.48)"
2026-08-17 23:15:26,NSE:BEL,412.45,49.3,48.71,0.58,2026-08-17 23:00,67.73,63.83,3.9,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 49.30 <= 50
2026-08-17 23:15:28,NSE:BEML,1908.5,57.62,55.85,1.77,2026-08-17 23:00,59.15,43.7,15.45,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.62 > 50, but Hourly RSI has not touched 30 (current 59.15)"
2026-08-17 23:15:29,NSE:BHARATFORG,2093.0,58.81,57.47,1.34,2026-08-17 23:00,51.54,39.8,11.75,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.81 > 50, but Hourly RSI has not touched 30 (current 51.54)"
2026-08-17 23:15:30,NSE:BHEL,435.95,67.89,65.48,2.41,2026-08-17 23:00,73.6,59.51,14.1,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.89 > 50, but Hourly RSI has not touched 30 (current 73.60)"
2026-08-17 23:15:32,NSE:BOSCHLTD,46970.0,72.41,72.96,-0.54,2026-08-17 23:00,65.55,68.93,-3.38,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.41 > 50, but Hourly RSI has not touched 30 (current 65.55)"
2026-08-17 23:15:34,NSE:CANBK,131.1,48.7,48.86,-0.16,2026-08-17 23:00,50.53,52.16,-1.63,NO,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 48.70 <= 50
2026-08-17 23:15:35,NSE:CAPLIPOINT,2522.0,66.87,65.36,1.51,2026-08-17 23:00,51.61,43.22,8.4,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.87 > 50, but Hourly RSI has not touched 30 (current 51.61)"
2026-08-17 23:15:37,NSE:CENTRALBK,31.27,39.87,40.36,-0.49,2026-08-17 23:00,44.76,54.82,-10.07,NO,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 39.87 <= 50
2026-08-17 23:15:39,NSE:CGPOWER,898.8,59.39,58.34,1.04,2026-08-17 23:00,69.37,61.02,8.35,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 59.39 > 50, but Hourly RSI has not touched 30 (current 69.37)"
2026-08-17 23:15:40,NSE:CHENNPETRO,1382.4,72.78,69.87,2.91,2026-08-17 23:00,62.83,43.2,19.63,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.78 > 50, but Hourly RSI has not touched 30 (current 62.83)"
2026-08-17 23:15:42,NSE:COHANCE,444.75,49.37,48.61,0.76,2026-08-17 23:00,49.67,44.28,5.39,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 49.37 <= 50
2026-08-17 23:15:43,NSE:CYIENTDLM,737.45,86.16,84.24,1.92,2026-08-17 23:00,66.12,47.59,18.54,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 86.16 > 50, but Hourly RSI has not touched 30 (current 66.12)"
2026-08-17 23:15:44,NSE:DATAPATTNS,4528.7,61.45,60.33,1.12,2026-08-17 23:00,57.14,47.42,9.72,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.45 > 50, but Hourly RSI has not touched 30 (current 57.14)"
2026-08-17 23:15:46,NSE:DIVISLAB,8481.5,83.46,83.43,0.03,2026-08-17 23:00,51.23,50.63,0.6,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 83.46 > 50, but Hourly RSI has not touched 30 (current 51.23)"
2026-08-17 23:15:47,NSE:DYNAMATECH,11123.0,55.98,56.53,-0.55,2026-08-17 23:00,57.35,63.6,-6.25,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.98 > 50, but Hourly RSI has not touched 30 (current 57.35)"
2026-08-17 23:15:49,NSE:EICHERMOT,8050.0,64.11,64.56,-0.46,2026-08-17 23:00,48.67,52.29,-3.62,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.11 > 50, but Hourly RSI has not touched 30 (current 48.67)"
2026-08-17 23:15:50,NSE:ENRIN,3605.7,57.06,55.76,1.3,2026-08-17 23:00,62.14,47.59,14.56,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.06 > 50, but Hourly RSI has not touched 30 (current 62.14)"
2026-08-17 23:15:52,NSE:EXIDEIND,475.7,72.56,72.73,-0.16,2026-08-17 23:00,37.75,37.89,-0.14,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.56 > 50, but Hourly RSI has not touched 30 (current 37.75)"
2026-08-17 23:15:53,NSE:GLAND,2910.2,76.07,79.58,-3.51,2026-08-17 23:00,51.48,65.46,-13.98,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 76.07 > 50, but Hourly RSI has not touched 30 (current 51.48)"
2026-08-17 23:15:55,NSE:GRANULES,861.55,66.75,66.44,0.31,2026-08-17 23:00,55.06,43.58,11.48,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.75 > 50, but Hourly RSI has not touched 30 (current 55.06)"
2026-08-17 23:15:56,NSE:HAL,5059.0,67.95,67.39,0.56,2026-08-17 23:00,71.09,67.38,3.71,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.95 > 50, but Hourly RSI has not touched 30 (current 71.09)"
2026-08-17 23:15:57,NSE:HEROMOTOCO,5745.0,62.44,63.8,-1.36,2026-08-17 23:00,39.74,45.35,-5.61,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.44 > 50, but Hourly RSI has not touched 30 (current 39.74)"
2026-08-17 23:15:58,NSE:HFCL,219.5,74.24,76.42,-2.19,2026-08-17 23:00,45.69,52.38,-6.69,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.24 > 50, but Hourly RSI has not touched 30 (current 45.69)"
2026-08-17 23:16:00,NSE:HONASA,481.65,71.17,79.49,-8.32,2026-08-17 23:00,49.26,70.24,-20.98,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.17 > 50, but Hourly RSI has not touched 30 (current 49.26)"
2026-08-17 23:16:01,NSE:HSCL,787.4,72.9,72.38,0.51,2026-08-17 23:00,66.12,59.78,6.35,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.90 > 50, but Hourly RSI has not touched 30 (current 66.12)"
2026-08-17 23:16:02,NSE:IFCI,78.93,60.35,58.71,1.64,2026-08-17 23:00,69.94,57.27,12.66,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.35 > 50, but Hourly RSI has not touched 30 (current 69.94)"
2026-08-17 23:16:04,NSE:INDIANB,881.2,53.91,55.95,-2.03,2026-08-17 23:00,41.97,56.31,-14.33,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 53.91 > 50, but Hourly RSI has not touched 30 (current 41.97)"
2026-08-17 23:16:05,NSE:INOXINDIA,1950.8,73.13,72.82,0.31,2026-08-17 23:00,56.12,52.71,3.41,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.13 > 50, but Hourly RSI has not touched 30 (current 56.12)"
2026-08-17 23:16:06,NSE:IPCALAB,1884.6,65.67,57.98,7.7,2026-08-17 23:00,73.78,42.38,31.39,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 65.67 > 50, but Hourly RSI has not touched 30 (current 73.78)"
2026-08-17 23:16:08,NSE:JINDALSAW,270.4,62.23,61.29,0.94,2026-08-17 23:00,55.97,45.67,10.31,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.23 > 50, but Hourly RSI has not touched 30 (current 55.97)"
2026-08-17 23:16:09,NSE:KIRLOSENG,2101.6,59.03,58.99,0.04,2026-08-17 23:00,52.15,51.61,0.54,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 59.03 > 50, but Hourly RSI has not touched 30 (current 52.15)"
2026-08-17 23:16:10,NSE:LALPATHLAB,1877.3,68.46,72.68,-4.22,2026-08-17 23:00,20.76,29.71,-8.94,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Weekly RSI 68.46 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 1872.0 <= Previous High 1886.3)
2026-08-17 23:16:12,NSE:LAURUSLABS,1809.7,80.27,79.62,0.65,2026-08-17 23:00,41.68,27.84,13.84,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 80.27 > 50, but Hourly RSI has not touched 30 (current 41.68)"
2026-08-17 23:16:13,NSE:LLOYDSME,1942.0,64.37,63.36,1.0,2026-08-17 23:00,50.27,40.36,9.91,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.37 > 50, but Hourly RSI has not touched 30 (current 50.27)"
2026-08-17 23:16:15,NSE:M&M,3390.4,55.84,57.66,-1.83,2026-08-17 23:00,40.1,50.6,-10.5,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.84 > 50, but Hourly RSI has not touched 30 (current 40.10)"
2026-08-17 23:16:16,NSE:MAHABANK,81.1,56.17,54.88,1.29,2026-08-17 23:00,55.33,48.29,7.04,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 56.17 > 50, but Hourly RSI has not touched 30 (current 55.33)"
2026-08-17 23:16:18,NSE:MAZDOCK,2569.7,54.24,54.76,-0.52,2026-08-17 23:00,54.58,59.88,-5.3,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 54.24 > 50, but Hourly RSI has not touched 30 (current 54.58)"
2026-08-17 23:16:19,NSE:MIDHANI,428.6,58.12,55.61,2.51,2026-08-17 23:00,53.09,43.9,9.19,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.12 > 50, but Hourly RSI has not touched 30 (current 53.09)"
2026-08-17 23:16:20,NSE:MOTHERSON,168.06,73.83,74.11,-0.28,2026-08-17 23:00,52.12,54.15,-2.02,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.83 > 50, but Hourly RSI has not touched 30 (current 52.12)"
2026-08-17 23:16:21,NSE:MTARTECH,7057.0,60.34,60.33,0.01,2026-08-17 23:00,50.19,49.55,0.64,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.34 > 50, but Hourly RSI has not touched 30 (current 50.19)"
2026-08-17 23:16:23,NSE:NETWEB,5212.4,66.14,63.88,2.26,2026-08-17 23:00,67.48,51.26,16.23,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.14 > 50, but Hourly RSI has not touched 30 (current 67.48)"
2026-08-17 23:16:24,NSE:NEULANDLAB,23661.0,78.18,77.48,0.69,2026-08-17 23:00,74.39,67.62,6.77,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 78.18 > 50, but Hourly RSI has not touched 30 (current 74.39)"
2026-08-17 23:16:25,NSE:PARAS,1388.5,70.31,69.95,0.36,2026-08-17 23:00,72.12,67.93,4.19,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 70.31 > 50, but Hourly RSI has not touched 30 (current 72.12)"
2026-08-17 23:16:27,NSE:PNB,117.32,58.55,59.68,-1.13,2026-08-17 23:00,50.9,57.23,-6.32,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.55 > 50, but Hourly RSI has not touched 30 (current 50.90)"
2026-08-17 23:16:28,NSE:POLYMED,1733.6,57.06,60.69,-3.63,2026-08-17 23:00,32.7,42.81,-10.11,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.06 > 50, but Hourly RSI has not touched 30 (current 32.70)"
2026-08-17 23:16:29,NSE:POWERINDIA,35450.0,61.62,62.34,-0.72,2026-08-17 23:00,53.38,59.66,-6.28,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.62 > 50, but Hourly RSI has not touched 30 (current 53.38)"
2026-08-17 23:16:31,NSE:PSB,23.68,42.5,41.86,0.64,2026-08-17 23:00,48.64,44.65,3.98,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 42.50 <= 50
2026-08-17 23:16:32,NSE:RADICO,4693.4,87.06,86.65,0.41,2026-08-17 23:00,69.62,63.51,6.11,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 87.06 > 50, but Hourly RSI has not touched 30 (current 69.62)"
2026-08-17 23:16:34,NSE:RKFORGE,755.0,74.24,72.41,1.83,2026-08-17 23:00,67.44,47.74,19.7,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.24 > 50, but Hourly RSI has not touched 30 (current 67.44)"
2026-08-17 23:16:35,NSE:RRKABEL,2748.6,75.2,77.31,-2.11,2026-08-17 23:00,39.59,49.34,-9.74,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.20 > 50, but Hourly RSI has not touched 30 (current 39.59)"
2026-08-17 23:16:36,NSE:SAILIFE,1416.4,75.07,80.21,-5.14,2026-08-17 23:00,35.48,47.04,-11.56,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.07 > 50, but Hourly RSI has not touched 30 (current 35.48)"
2026-08-17 23:16:37,NSE:SAREGAMA,523.4,71.96,73.51,-1.55,2026-08-17 23:00,47.14,54.77,-7.63,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.96 > 50, but Hourly RSI has not touched 30 (current 47.14)"
2026-08-17 23:16:39,NSE:SOLARINDS,20000.0,71.43,71.31,0.12,2026-08-17 23:00,64.7,64.15,0.55,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.43 > 50, but Hourly RSI has not touched 30 (current 64.70)"
2026-08-17 23:16:40,NSE:SONACOMS,805.1,77.32,76.36,0.96,2026-08-17 23:00,56.92,40.31,16.61,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.32 > 50, but Hourly RSI has not touched 30 (current 56.92)"
2026-08-17 23:16:41,NSE:SYRMA,1467.9,69.48,69.38,0.1,2026-08-17 23:00,49.15,45.33,3.82,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 69.48 > 50, but Hourly RSI has not touched 30 (current 49.15)"
2026-08-17 23:16:42,NSE:TORNTPHARM,4900.0,62.68,61.07,1.61,2026-08-17 23:00,53.55,38.58,14.97,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.68 > 50, but Hourly RSI has not touched 30 (current 53.55)"
2026-08-17 23:16:44,NSE:TVSMOTOR,4385.9,68.65,67.22,1.43,2026-08-17 23:00,57.09,39.14,17.95,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.65 > 50, but Hourly RSI has not touched 30 (current 57.09)"
2026-08-17 23:16:45,NSE:UCOBANK,26.11,45.89,45.14,0.75,2026-08-17 23:00,49.48,42.54,6.95,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 45.89 <= 50
2026-08-17 23:16:47,NSE:UNIMECH,1511.3,74.93,76.02,-1.1,2026-08-17 23:00,67.66,74.28,-6.63,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.93 > 50, but Hourly RSI has not touched 30 (current 67.66)"
2026-08-17 23:16:48,NSE:UNIONBANK,188.9,63.02,62.19,0.84,2026-08-17 23:00,61.7,56.67,5.03,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.02 > 50, but Hourly RSI has not touched 30 (current 61.70)"
2026-08-17 23:16:50,NSE:UNOMINDA,1269.9,60.79,58.5,2.29,2026-08-17 23:00,64.63,41.61,23.02,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.79 > 50, but Hourly RSI has not touched 30 (current 64.63)"
2026-08-17 23:16:51,NSE:VIJAYA,1506.6,71.12,69.58,1.53,2026-08-17 23:00,62.27,50.58,11.69,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.12 > 50, but Hourly RSI has not touched 30 (current 62.27)"
2026-08-17 23:16:53,NSE:WELCORP,1882.0,88.61,88.47,0.14,2026-08-17 23:00,58.99,50.79,8.2,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 88.61 > 50, but Hourly RSI has not touched 30 (current 58.99)"
2026-08-17 23:16:54,NSE:WOCKPHARMA,1898.8,58.71,60.66,-1.96,2026-08-17 23:00,43.4,53.17,-9.77,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.71 > 50, but Hourly RSI has not touched 30 (current 43.40)"
